DIA;TEMP;H.R.;INT VIENTO (km/h);PREC; FFMC;DMC;DC;ISI ;BUI;FWI
20121010;15;98;10;12;3,582805699;0,0609868;3,654;4,34607E-08;0,117087981;9,17199E-09
20121011;16,9;84;3;0;20,73971445;0,6064588;7,65;0,000201236;1,012292258;5,29697E-05
20121012;19;70;8;0;51,93403286;1,7485408;12,024;0,307092472;2,564684745;0,102604721
20121013;21,8;83;12;0;67,54806871;2,485875;16,902;1,05856657;3,635145325;0,399971828
20121014;21,1;83;6;0;74,11989653;3,2006706;21,654;0,990251405;4,674135232;0,413878452
20121015;21,9;88;7;0;76,49509436;3,7234146;26,55;1,195194553;5,51370286;0,536781263
20121016;14,6;100;9;60;7,678473319;1,106930356;3,582;5,57839E-07;1,248959214;1,53369E-07
20121017;17,2;99;12;3;6,44498089;0,1125731;5,216137558;3,08462E-07;0,213620469;6,72317E-08
20121018;20,9;82;10;0;35,30372022;0,8625971;9,932137558;0,021554952;1,417436522;0,00610031
20121019;18,4;100;3;0;35,3350197;0,8625971;14,19813756;0,015257429;1,497713131;10,9
20121020;15,6;100;3;7;9,657168336;0;8,805785292;1,27217E-06;0;2,54435E-07
20121021;24,8;85;8;3;33,20427538;0,735819;11,77626303;0,011861712;1,27281414;0,003274903
20121022;21,8;93;3;44;11,34837604;0,3036082;4,878;3,13761E-06;0,525455176;7,44227E-07
20121023;17,5;86;25;1;38,27484471;0,7968058;8,982;0,087079016;1,304337569;0,024174117
20121024;21,6;66;5;0;64,65544952;2,258595;13,824;0,66903939;3,207194199;0,241325922
20121025;24;60;0;0;75,64965116;4,160171;19,098;0,795329512;5,386791941;0,353497822
20121026;26,1;55;14;0;85,49734024;6,478427;24,75;4,56989591;7,831817708;4,331638525
20121027;28;65;8;0;85,97417209;8,407466;30,744;3,610463398;9,987087593;3,846080589
20121028;27;94;9;0;79,77874617;8,7267944;36,558;1,749248572;10,93050882;1,437530052
20121029;21,1;100;0;5;29,13521256;4,837985965;35,14590021;0,002708027;7,198656143;0,00137864
20121030;22,1;85;0;5;21,3182697;2,937734799;33,93535693;0,000214632;4,830126849;9,09652E-05
20121031;21,3;87;2;2;30,24271195;2,448357437;38,72335693;0,004073746;4,22835114;0,001633479
20121101;25;78;5;0;56,24815816;3,666396413;45,62735693;0,400378248;6,106141858;0,18840103
20121102;27;61;11;0;79,78647638;5,991107165;52,89135693;1,936214122;9,337906985;1,490338262
20121103;28;55;0;0;84,80876092;8,768923325;60,33535693;2,05272942;12,86387395;2,248256982
20121104;29;60;10;0;86,75027553;11,32294444;67,95935693;4,455612271;15,98683405;6,286744748
20121105;28;54;10;0;87,82101139;14,16248985;75,40335693;5,190742705;19,27449346;8,028531211
20121106;31;49;6;0;89,17329625;17,63523734;83,38735693;5,151844487;23,07198488;8,813832117
20121107;31;53;7;0;89,22238079;20,83561248;91,37135693;5,456352446;26,54082021;10,00211364
20121108;32;67;16;0;88,04902284;23,15268662;99,53535693;7,255934987;29,27904675;13,28267686
20121109;31;77;15;0;85,91170495;24,71882764;107,5193569;5,092322861;31,39391156;10,36841495
20121110;16;100;3;40;10,17023117;8,547670585;38,01415393;1,68246E-06;10,94355817;1,06628E-06
20121111;19;100;0;2;7,269756546;6,96991458;43,83815393;2,78074E-07;9,974976269;1,67521E-07
20121112;21;72;2;0;34,57863538;8,282562644;50,02215393;0,0121863;11,71553953;0,008022925
20121113;21;70;10;0;63,58975265;9,688971284;56,20615393;0,82185963;13,54194733;0,587919314
20121114;21;76;11;0;75,42523372;10,8140982;62,39015393;1,365851236;15,08952167;1,220778092
20121115;24;64;6;0;82,58013355;12,7308868;69,11415393;2,071525404;17,4335748;2,914560691
20121116;26;66;2;0;84,56023154;14,6854342;76,19815393;2,194727033;19,8208438;3,447252109
20121117;27;63;8;0;85,91509137;16,89092901;83,46215393;3,580666084;22,43232062;6,243875357
20121118;28;62;5;0;86,46929781;19,23664044;90,90615393;3,328289925;25,16197468;6,252443055
20121119;25;84;2;5;48,84675269;12,85033359;90,75683758;0,157016157;18,98161269;0,137741641
20121120;29;59;5;0;77,11117505;15,46820524;98,38083758;1,129440916;22,20736943;1,396750303
20121121;29;66;20;0;84,77646674;17,63912319;106,0048376;5,597697791;24,91404974;9,869000002
20121122;21;100;3;0;76,12053472;17,63912319;112,1888376;0,952894408;25,32414359;1,055659573
20121123;23;86;5;18;33,431716;8,231297075;84,60921688;0,010781076;13,24195113;0,007612482
20121124;24;75;14;0;64,85335183;9,562400275;91,33321688;1,061410484;15,15742291;0,811498411
20121125;22;66;16;0;79,64061619;11,22845359;97,69721688;2,45434252;17,44459012;3,579546924
20121126;27;53;3;0;85,94308593;14,03002808;104,9612169;2,794280329;21,03181755;4,687880346
20121127;29;51;10;0;88,31675916;17,15870395;112,5852169;5,572984635;24,84939343;9,818389326
20121128;33;38;6;0;91,40755878;21,64351413;120,9292169;7,090960808;29,90588537;13,19125493
20121129;26;78;11;0;85,48283724;22,90822127;128,0132169;3,920949491;31,65474339;8,339460522
20121130;26;80;10;0;84,38948642;24,05795503;135,0972169;3,209035153;33,29366662;7,19119163
20121201;26;58;5;0;86,36620802;26,60174097;143,1812169;3,28015523;36,32934451;7,74043433
20121202;32;37;8;0;91,24224017;31,26221965;152,3452169;7,660505027;41,32437141;16,59569062
20121203;32;54;3;0;90,42657017;34,66510884;161,5092169;5,300686805;45,11979458;13,1136215
20121204;25;98;3;5;35,57286291;22,36526327;161,0125096;0,016101505;33,20111635;0,020361979
20121205;30;80;3;0;59,79830546;23,75538351;169,8165096;0,470103364;35,20042642;0,618737465
20121206;29;100;18;9;14,29929611;12,09092522;160,2030275;2,85843E-05;20,34342658;2,61915E-05
20121207;23;73;24;150;49,8443276;5,910436515;7,544;0,539374447;5,609036634;0,24411824
20121208;25;50;13;0;80,19112264;8,827007115;15,448;2,233476542;8,661117201;1,819260975
20121209;29;53;16;0;87,3558578;11,98874844;24,072;6,570910044;11,88460904;7,66070346
20121210;32;63;13;0;87,40434232;14,72585496;33,236;5,688431241;14,67639632;7,511275936
20121211;26;84;4;20;38,06277464;7,179526083;9,803256779;0,028946364;6,905329229;0,014440317
20121212;29;78;11;0;67,88276665;8,659490107;18,42725678;1,017688217;8,58396773;0,566233616
20121213;29;46;5;4;74,55342037;8,820372701;22,84774307;0,962214203;8,976906782;0,548013248
20121214;29;85;7;0;78,70638944;9,829439081;31,47174307;1,425934375;11,03926132;0,908078287
20121215;27;83;3;0;80,41737718;10,89706037;39,73574307;1,382582191;12,92962596;0,962854896
20121216;31;67;2;0;84,5331804;13,26451112;48,71974307;2,186682549;15,78494178;2,891069237
20121217;19;94;5;3;50,0055424;9,856435568;52,84026048;0,211221114;13,44366423;0,150457972
20121218;20;100;10;75;2,969232484;3,733989661;7,004;2,84246E-08;3,602072886;1,07028E-08
20121219;27;89;6;28;22,18387806;1,846163873;8,264;0,000397826;2,369161107;0,000129605
20121220;25;84;12;26;33,79268941;1,141433755;7,904;0,016739982;1,677308227;0,004940356
20121221;24;60;8;0;68,72357413;3,385293435;15,628;0,89889957;4,392084416;0,36607701
20121222;29,6;33;18;0;90,08285138;7,982300383;24,36;10,74405714;8,775608362;10,15546431
20121223;32;70;10;0;87,61065016;10,20157594;33,524;5,036826564;11,58765265;5,907931842
20121224;34,5;66;42;0;87,65921879;12,90672311;43,138;25,428806;14,76749926;24,3578639
20121225;30,5;63;20;0;87,70780346;15,51979157;52,032;8,452593814;17,78074748;11,61249258
20121226;25;53;4;1;84,5981038;18,26136794;59,936;2,439916187;20,73149659;4,015491711
20121227;24;48;12;0;87,72936087;21,17838552;67,66;5,666196492;23,76216763;9,715221156
20121228;24;46;3;0;88,5101165;24,20759609;75,384;4,026970642;26,85541239;7,747533011
20121229;31;43;12;0;90,29080248;28,29682921;84,368;8,181197311;30,78261573;14,96348126
20121230;30;69;15;0;87,49928059;30,45151559;93,172;6,377372081;33,51701581;12,89413639
20121231;30;76;15;0;85,95200496;32,11965987;101,976;5,121184352;35,93945133;11,23674122
