DIA;TEMP;H.R.;INT VIENTO (km/h);PREC; FFMC;DMC;DC;ISI ;BUI;FWI
20181008;27,7;71;24;0;86,507286;16,27612868;36,774;8,715055346;16,2267317;11,37654088
20181009;23,4;80;14;7;56,01220382;9,800224433;32,2605017;0,617651861;11,14003655;0,395330314
20181010;22;42;12;0;81,71014098;12,33780563;37,1745017;2,520016852;13,48598686;3,073214246
20181011;15,1;60;9;0;83,78079241;13,56511763;40,8465017;2,812852814;14,82324291;3,738065314
20181012;13,4;93;14;57;20,84807064;5,333373226;3,366;0,000364802;4,779139283;0,000153912
20181013;19;67;2;2,5;40,68577418;4,775961013;7,74;0,043692632;4,578108324;0,018102875
20181014;21,5;54;9;0;72,16850951;6,744963413;12,564;1,060251859;6,608711554;0,517864725
20181015;23,4;58;8;0;82,7996039;8,693889413;17,73;2,355349295;8,598537277;1,976798329
20181016;26,2;61;12;0;85,79856738;10,71043121;23,4;4,309188151;10,64664431;4,826831321
20181017;28,9;53;11;0;87,98178063;13,38097121;29,556;5,586113178;13,3215491;7,016926831
20181018;29,1;69;16;0;87,1888275;15,15413401;35,748;6,416199069;15,12596239;8,48932006
20181019;22,3;68;23;0;86,32107287;16,57236121;40,716;8,071660779;16,5638426;10,79529151
20181020;20,9;61;23;0;86,36921574;18,19741321;45,432;8,126704407;18,19674393;10,9
20181021;22,5;63;21;0;86,41737451;19,85125401;50,436;7,397918007;20,01152255;11,06396868
20181022;25,4;59;12;0;86,67627929;21,90908501;55,962;4,876501489;22,14438792;8,211375401
20181023;22,1;53;24;0,4;87,14156639;23,97430261;60,894;9,536536707;24,16443143;14,88155937
20181024;21,3;65;32;0;86,6433155;25,45919861;65,682;13,29456244;25,85960146;19,70852396
20181025;25,5;64;2;0;86,69156477;27,27289301;71,226;2,952923088;27,8683553;5,948400061
20181026;18,4;86;6;1,5;71,09027522;27,78995501;75,492;0,877236019;28,94342728;1,090267984
20181027;21,6;61;14;0;82,07970214;29,46671321;80,334;2,913954542;30,74242731;6,253705788
20181028;23,8;59;6;0;85,2988159;31,40029781;85,572;2,971008605;32,7535971;6,630466643
20181029;25,6;57;21;0;86,85382187;33,57479921;91,134;7,869918175;34,95502723;15,51755496
20181030;24,6;70;14;0;86,2809043;35,03507321;96,516;5,100162495;36,73413883;11,33726529
20181031;21,3;75;6;0;84,98867864;36,09571321;101,304;2,846576924;38,1808234;7,024144548
20181101;20,7;53;9;0;86,49732298;38,2691767;107,434;4,087536663;40,48518179;9,986357859
20181102;24,7;59;15;0;86,60042216;40,51306668;114,284;5,611496294;42,95650514;13,34649127
20181103;25,8;61;12;10;65,82602341;22,52065488;103,3282611;0,996633668;29,15519125;1,570852466
20181104;27,3;42;13;0;86,55551499;26,01482729;110,6462611;5,041470829;32,76854308;10,53296387
20181105;25,6;60;3;0;86,60373527;28,28035433;117,6582611;3,067082344;35,33056258;7,1609011
20181106;25,4;66;15;0;86,65197147;30,19162761;124,6342611;5,652636078;37,6078015;12,47633995
20181107;25,2;43;27;0;89,21119056;33,37163846;131,5742611;14,92106955;40,84446613;26,63267063
20181108;26,7;62;9;0;88,16607849;35,61255865;138,7842611;5,18588362;43,39001706;12,61120645
20181109;33,1;51;21;0;89,31493336;39,16739968;147,1462611;11,19407436;47,03521153;23,35980255
20181110;33,1;47;37;0;90,07866228;43,01243181;155,5082611;27,9655356;50,8577041;44,70764331
20181111;25,9;76;13;0;85,70881323;44,38702125;162,5742611;4,475344676;52,76112686;12,52559328
20181112;21,6;92;13;18;31,09247758;18,98746611;130,3757328;0,008907252;27,83899673;0,010004688
20181113;21,6;93;6;108;12,41725708;6,845452961;6,292;6,28607E-06;6,414037521;3,02701E-06
20181114;23,9;58;24;1;66,39463894;9,072796961;12,998;1,862485315;8,817362625;1,254758936
20181115;28,3;41;6;0;86,17047088;12,75236925;20,496;3,355733779;12,54420041;4,082007315
20181116;25,9;60;16;0;86,56486948;15,04335165;27,562;5,871806316;14,89383394;7,788268055
20181117;24,3;78;17;0;84,69558469;16,22872291;34,34;4,759656288;16,14746568;6,725585203
20181118;22;50;15;24;63,39832366;9,061703339;6,364;1,048046407;8,533396833;0,581343464
20181119;24,3;45;13;0;84,214469;12,0251315;13,142;3,645645391;11,6514616;4,267555691
20181120;26,2;48;9;0;87,98442745;15,03650059;20,262;5,052600063;14,74598593;6,758622965
20181121;30,3;49;15;0;89,14984927;18,43351838;28,12;8,080138725;18,19372765;11,32557197
20181122;31,8;52;21;0;89,19892607;21,78344375;36,248;11,00922785;21,57993749;15,70540825
20181123;21,4;84;9;6;50,51210493;13,55251304;34,58700949;0,27459539;13,69220358;0,197701424
20181124;22,6;72;15;0;73,12233792;14,96019444;41,05900949;1,489769165;15,65778013;1,589947197
20181125;23,4;44;10;0;85,81637587;17,8705906;47,67500949;3,905873219;18,4508255;6,029788955
20181126;23,3;53;10;0;87,08705945;20,30327451;54,27300949;4,674142972;20,98271475;7,671111211
20181127;25,1;63;21;0;87,13545521;22,35964334;61,19500949;8,191685323;23,37091925;13,00167456
20181128;23,6;81;12;1,8;73,38794446;21,51913932;67,84700949;1,295453247;24,00445487;1,997052442
20181129;23;75;16;0,2;80,45875523;22,79721052;74,39100949;2,673446981;25,81603608;5,131922325
20181130;24,8;72;15;0;83,34219189;24,33556278;81,25900949;3,592956285;27,83269138;7,141511615
20181201;24,2;53;15;0;86,83572433;26,99310615;89,01900949;5,801965025;30,7076335;11,39925399
20181202;18,7;50;21;0;87,12147973;29,20567695;95,78900949;8,175391237;33,1460877;15,53853544
20181203;23,2;36;6;0;89,81040441;32,68142453;103,3690095;5,644925937;36,50726272;12,26074692
20181204;29,8;42;14;0;90,40064761;36,68684816;112,1370095;9,19178265;40,36173751;18,76686496
20181205;23,3;50;21;2;82,8180088;35,72921055;119,7350095;4,544698367;40,9267919;10,97062451
20181206;21,4;62;15;0;84,92505433;37,64006715;126,9910095;4,440650331;43,23962794;11,10905814
20181207;20,2;43;10;0;87,8374653;40,35348352;134,0310095;5,202985795;46,0475033;13,07003003
20181208;24,7;36;8;0;90,25118664;44,04378342;141,8810095;6,650221275;49,59692724;16,4388337
20181209;28,7;42;14;0;90,30062705;47,90661915;150,4510095;9,061222838;53,34663878;21,42692244
20181210;31,4;47;7;0;90,35008378;51,75626885;159,5070095;6,413586919;57,15163667;17,26368368
20181211;20,7;92;8;48;24,81434999;18,36970104;67,01320857;0,001084606;21,79989871;0,001038513
20181212;25,4;80;4;10;33,57275541;10,22204997;58,9525264;0,010608707;14,26180142;0,00782291
20181213;29,3;71;17;0;72,73498713;12,19235544;67,6305264;1,621710544;16,80895982;1,996649172
20181214;20,5;90;18;52;29,86819405;5,167368842;7,094;0,008231304;4,897249896;0,003509267
20181215;23,8;57;12;0;70,00262171;7,560297686;14,782;1,145176585;7,445904577;0,592806275
20181216;29,2;70;12;0;82,07328263;9,591839966;23,442;2,632594019;9,581146988;2,537562981
20181217;19,2;92;21;35;28,84130143;4,147595521;6,86;0,00717484;3,959083819;0,002802195
20181218;20,4;89;9;57;19,70196797;1,838824872;7,076;0,00018298;2,229325021;5,85064E-05
20181219;25,1;76;3;0;47,85318568;3,244142568;14,998;0,144767574;4,21108705;0,05795235
20181220;26,6;73;0;0,2;62,14242733;4,915639236;23,19;0,462807113;6,425962328;0,223057165
20181221;25,8;72;10;22;51,26023251;3,446981852;8,048;0,315012903;3,415406346;0,116269498
20181222;27,1;57;7;0;78,22715822;6,157045844;16,33;1,36657942;6,33898308;0,654419492
20181223;27,7;57;12;0;85,90027072;8,924770772;24,72;4,370997689;9,381726324;4,562668549
20181224;27,6;61;15;0;86,61236692;11,42631673;33,092;5,62099993;12,2651059;6,755023977
20181225;27,4;63;9;0;86,66060597;13,78303987;41,428;4,183155946;15,04906802;5,714977229
20181226;30,9;63;7;0;86,88300884;16,42918515;50,394;3,903506095;18,10341855;5,958511222
20181227;31,7;70;9;0;86,93133725;18,62834643;59,504;4,347084881;20,89959982;7,168699132
20181228;33,9;64;9;0;87,19824608;21,44434563;69,01;4,515466672;24,13739787;8,059354238
20181229;32,8;70;6;6;68,10964419;14,85096309;69,73247534;0,796918933;19,38228619;0,708291236
20181230;23,3;81;7;2;64,09205972;13,85450205;77,33047534;0,722528939;19,13738527;0,637081057
20181231;27,2;66;12;0;80,88104973;16,00494207;85,63047534;2,289675157;21,81598093;3,879531502
